talent_entity_id,talent_name,talent_type,related_entity_id,related_entity_type,relationship
bc0adfb3-765e-4b0d-b4a0-2b0271c3be37,Sarah Rafferty,SXM_HOST,af3872ae-79e3-3da2-ab9c-5e4e802a1f7d,show-podcast,HOST
b7b193bb-6c04-46b0-afd2-d4b3fea94645,Brian Cox,HOST,85d9683b-2583-3d57-b613-869577533ec7,show-podcast,HOST
df187e5e-0f84-4a5d-8628-71b383d7de33,Julie Andrews,ARTIST,ba1af9ac-7289-3ac2-adc6-a31124bb0dc9,show-podcast,HOST
99ec4e2e-e4ab-4bef-8079-90b9275187ef,Rachel Maddow,SXM_HOST,d98d9002-3134-3eda-a7d7-4ffb780c33b1,show,HOST
6eed3020-3671-4579-bafd-b521650f27c3,Marky Ramone,ARTIST,f1675e1d-edbe-c17c-d2b1-253522287748,show,HOST
1018267a-5fde-405e-90de-9af07cec4f85,Clay Cane,SXM_HOST,96d1edd6-4b10-7ba0-a268-33d71e9cc81c,show,HOST
1d1b3bae-75c4-405c-aaf6-df3d89f7183a,Trevor May,SXM_HOST,81a7b2a2-dfd3-d3b8-ff2a-e71a66f76932,show,HOST
034271a4-2f41-4db5-8c46-29135a5b2112,Cody Alan,SXM_HOST,7e10c4bf-afcc-fe98-6399-c1b8a54ff4c7,show,HOST
e4ed5636-1395-4187-8121-8050160157de,Jenny Eliscu,SXM_HOST,df363b1f-4f11-4b5c-aa9b-1a9dad545eab,show,HOST
017b0f93-12a0-4174-90aa-02b3f6d337f4,Swaggy Sie,SXM_HOST,916fef38-0988-40f4-81fc-8127afde9a04,show,HOST
fb03def4-df1a-492e-ade8-41a47a3a183e,Bing Crosby,ARTIST,d341a043-afa7-8c0a-7523-2c559bbc8a0a,show,HOST
5340af12-c735-433c-8256-1cc4feb3ee7b,AC/DC,ARTIST,b7dbf6cc-22ec-3810-8f30-0dd32d0a40ef,show-podcast,GUEST
6989a235-e8d9-4644-81a1-73df761f3fc9,Bruce Springsteen,ARTIST,e8cd2710-758f-ebc0-27b5-662df7cd62dc,show,HOST
905e6a2c-c700-4911-b7f1-c1fab817ac25,Halsey,ARTIST,8c41ba0e-f647-c753-5fb6-bc072e9d05e4,show,PERFORMER
7dd73aa2-1ca1-4c8b-9377-a5983ccdcd4a,Eric Ebron,SXM_HOST,129eee50-2f87-38e9-94a9-7f1734a01488,show-podcast,HOST
b3982eea-21ba-453d-9574-ac785f18db8e,Scott Sigler,HOST,7434d453-2897-33cb-86b5-2627e001deb4,show-podcast,HOST
4cc371ba-9963-4531-b3b1-19c59c99dc48,Mike Florio,SXM_HOST,72ec50cf-5eb6-3985-9e60-0b7e5e874dfa,show-podcast,HOST
79c0e6e4-54a4-4121-ae7c-4d6cad4d6f3f,Sanjay Gupta,SXM_HOST,4345f699-7673-018b-7cbf-df8bd4817ae9,show,HOST
e76e149a-0816-4d73-9136-4403dce6bcc6,Echosmith,ARTIST,2c3f5510-0928-567f-bca3-7583a5f6f2db,show,HOST
1729aa27-b7cb-437a-8e31-bdf84ec04a8a,Mika Brzezinski,SXM_HOST,314a104a-2ca3-482f-b97e-e8c1934d0625,show,HOST
3a873920-8877-496b-b77f-9687daf0c845,Dwight Yoakam,ARTIST,9495512f-b855-a63e-29ef-76f84d790e28,show,HOST
48cd2936-0231-415d-a729-040ecaacb62e,Clint McElroy,HOST,0d76a09c-5b07-3c64-93a1-b726880b17e9,show-podcast,HOST
e6f3bc8b-9c47-4088-bc08-4041a13fd418,Kylie Minogue,ARTIST,994ba3ef-473f-1a3f-6ad7-089e6df6f201,show,HOST
bd923964-afad-40ba-ab82-db57d833eb73,Nathaniel Rateliff,ARTIST,f72229a1-1e80-fbee-a717-874b07dce393,show,HOST
e9b0672c-66eb-4d02-9d51-047e44a812af,Mike Krzyzewski,SXM_HOST,6f078461-ece6-2a82-eb97-1821a616905e,show,HOST
953f0918-e510-4292-bdbd-2f98a1b77ec2,Jeff Mans,SXM_HOST,0f0c71b9-d98c-bc50-e49e-41eb3e065fa6,show,HOST
e7049ede-b71e-42f5-82ed-f64a67550342,Mindy,SXM_HOST,53af0dfe-bded-4ba7-a15b-95f91b33b65e,show,HOST
37b60600-d103-43ea-bff0-b039d39dd1cc,Stacey Abrams,SXM_HOST,097f5c41-d604-3648-b918-b006bce2d365,show-podcast,HOST
6d3cd053-1976-407c-8bb6-cdccfc220098,Willie Geist,SXM_HOST,f70fb7a0-8741-339f-a3e5-fc66283369ef,show-podcast,HOST
16d15af0-54ad-4fbb-85e5-6e3af0353a26,Adam Carolla,HOST,470dcdda-d5ce-3bbc-a001-343c41b1ca45,show-podcast,HOST
7e2373d7-c076-4d52-a236-5adc722da256,Rodney Crowell,ARTIST,896f5787-45b2-b509-dab1-9dc87284c6d4,show,HOST
b9139c1e-5e36-4367-9d6c-b5d37163936a,Rev. Al Sharpton,SXM_HOST,ddccb4f5-d48b-38ab-9575-0dbaedcaebef,show-podcast,HOST
4c3f9136-a869-4381-945a-054faff69ef3,Pearl Jam,ARTIST,be1bdcae-5474-9d41-e92b-e1f43e81e8f1,show,HOST
bdf477e5-4509-4910-b9f2-0d18d6f1564b,EJ Manuel,SXM_HOST,dffbefac-4587-3df9-baa7-7d015fd9e70f,show-podcast,HOST
5ee3bf3c-abf5-4b90-a78a-c9a94d23c735,David Fricke,SXM_HOST,bf2f2b31-7451-b40c-bc2a-8822d0b33f86,show,HOST
91f502e4-6bd9-44e0-9da0-bacd07b3ecbe,Bono,ARTIST,6690551d-f60d-d87a-965a-63d1e633c2b2,show,GUEST
0c7b5709-2c74-49b7-933b-4ae6ea218fb9,Bob the Drag Queen,HOST,5d0d20a4-ed5d-3253-8ebf-b8f25150ea35,show-podcast,HOST
58cdfc84-25c6-4361-86f3-9dde0207d528,Mark Goodman,SXM_HOST,d3276ed8-f8db-38c9-b371-9574ac84b21c,show-podcast,HOST
93efa9b7-0ca2-49fc-8d91-a7d1bec0086d,John Oliver,HOST,c934de69-127c-3018-b6d7-68691bc684ca,show-podcast,HOST
1d412291-06b7-42a3-8f9f-bddb66377f2f,Stephanie Miller,SXM_HOST,f47796d7-5c0b-452f-a396-89f34a20bcb4,show,HOST
c7aef8e7-6fc1-49c0-8828-a5029174f6ac,Tommy London,SXM_HOST,01538ed3-d2ec-42f8-b18b-f2f223394b02,show,HOST
01a846a2-2779-482f-9788-0dceb11c1ea1,Adam Caplan,SXM_HOST,de61999c-e09d-5b76-3349-adcdd58c4534,show,HOST
903576d4-db2a-49e0-acaa-7447f862e098,Zerlina Maxwell,SXM_HOST,0599fdfc-88f5-6fdc-bb03-580b27af0c14,show,HOST
b1eddd40-b8ca-4d6a-a1aa-5088c474106c,Danny Valentino,SXM_HOST,f4227790-3b4b-e1cb-ba08-5b1c6375844e,show,HOST
b257d09d-d750-44ff-bcab-09439ef6acc8,Tom Morello,ARTIST,71eca827-3bf4-4391-2665-49d3a62f805e,show,HOST
bc21328b-c8b9-46b3-b86c-0df34a6bab13,Chris Jericho,SXM_HOST,cbd577b8-d4fb-39fb-81e7-b5b2cab90af5,show-podcast,HOST
290017fe-2a0c-4ec7-a31f-0bd4aa9c2f0e,Giuseppe Verdi,ARTIST,efa73090-1658-2f21-4e4e-e8554671975d,show,PERFORMER
4df006ed-5faf-4bc0-b028-aab3206dfae3,Adam McKay,HOST,1e81a153-9101-3564-8049-8071c3c374d7,show-podcast,HOST
3177a68b-d4e6-4976-a1f4-f741523ff78f,Kevin Hart,SXM_HOST,fbce3d2d-324f-315b-9095-74f8bb5b6e4e,show-podcast,HOST
5584a9a1-0531-42cc-8412-565d6f630c71,Lisa Loeb,ARTIST,ad9099cb-6439-22f1-0eb6-4f5bf6edce30,show,HOST
9c81b45d-3e15-4fce-8a45-f9a515ee1bcc,Lisa Ann,SXM_HOST,4289b468-d015-3c2c-8fe3-f0e3e488a4e2,show-podcast,HOST
977c44a9-edd0-46e6-ab47-1c840cb25530,Meghan Trainor,ARTIST,4a28fdc2-b90e-9f01-469e-2b79fdcad8ef,show,HOST
618c4071-80ac-4f35-bd4a-529c2c78d06e,Fortune Feimster,SXM_HOST,cf0579bf-8131-4af8-88e8-540db1d73a89,show,HOST
b37157de-81cd-436b-9630-515cd6c939ad,Trace Adkins,ARTIST,86354d3a-d250-f03d-3884-f02141c622cf,show,HOST
55b02797-fae1-44f5-ba7a-49f3fcbd87ff,Rida,SXM_HOST,81a3d735-afc4-a076-3b7c-439768060240,show,HOST
71b9f241-a9e7-4e93-b413-44db51751521,Tamar Braxton,ARTIST,11e26689-6e6d-3672-8df7-be5511e9b781,show-podcast,HOST
654d05a3-da39-4354-8495-713476509311,Lady A,ARTIST,b46bb21d-9867-313f-88eb-307bbaba4e2c,show,GUEST
cdb99af9-98b0-42e1-8c58-29bd0bb505ad,Colin Cowherd,SXM_HOST,40cd16ff-10f2-c1a6-5d3e-c4b5d41354e3,show,HOST
c270ff90-f7e8-4472-b1eb-f0256730d723,Dan Carlin,HOST,2d979008-5e92-39d0-adeb-acb8f57cff3d,show-podcast,HOST
36822f76-672f-4559-a033-fbb47f996910,Jesse Watters,HOST,6c5b3983-bc56-38b9-a6ad-8fbb3d957fa9,show-podcast,HOST
858315ca-2f16-42d5-9bd6-c3da2dc80133,Dylan Thuras,HOST,efdba964-3b56-3693-ab4a-376f84a5c86b,show-podcast,HOST
dd772508-844a-4343-949d-3679d7c3357a,T.D. Jakes,ARTIST,5638f0c9-5e8a-3b78-a167-ff093c7ee5f4,show-podcast,HOST
5116d6dd-641a-4946-96e0-309995156ea0,Tiësto,ARTIST,a17ef481-71a1-478a-836f-5215a498bfc4,show,HOST
bf912b56-69d3-4048-baf4-b84fdcb19c1b,Alison Moyet,ARTIST,e4d8d1f5-2a79-3e62-bfef-82b6cc424b9d,show-podcast,HOST
291c7147-5282-4749-8433-cad790bd47f8,Phish,ARTIST,e426cc08-80e6-d493-5f79-33c2747df836,show,HOST
215fc1af-9508-44d0-a2ad-04192de652c2,Megless Griffin,SXM_HOST,afa1cecd-3e97-7c04-da55-b310cdca8737,show,HOST
f600f325-d107-4306-82e4-e305f9eac062,Joel Osteen,SXM_HOST,6bf95307-abae-a9f1-f6fc-219e2c324f92,show,HOST
381226a7-e933-4d56-ac17-e5a7e7222787,Kirk Franklin,ARTIST,1253d579-0865-f31e-02b7-d2cd478e70ba,show,HOST
23d6b91e-5b90-4c4d-9ac0-48c79034beb3,Christopher Russo,SXM_HOST,53fdc8d8-39eb-c76d-b8b2-dade4cc5fd0e,show,HOST
8b014677-25c7-4edc-be6b-3eec44bed44c,Mike Rowe,HOST,d096d310-1c4e-3fab-8413-39c1153cb6c2,show-podcast,HOST
91734c4b-65cd-4a82-92d3-144b3c67f946,Smokey Robinson,ARTIST,89dcdcbb-32fa-cca9-6f94-5ecc76971727,show,HOST
b5aa3c48-e048-4bff-8639-d3bbca000241,John Lennon,ARTIST,b3000140-28c9-7589-d57b-2c05bb4de0dd,show,PERFORMER
89c9bcb8-704a-435e-a047-30840e7ee70d,Diplo,ARTIST,9980c857-2f13-8fa3-5625-0ada492fee42,show,HOST
4656512c-482b-4581-b668-410afd387f3d,Frank Sinatra,ARTIST,12750ef2-7134-4beb-a586-e256f37b5787,show,HOST
3e3e3f54-5256-4a94-9144-53a6b0a13141,Robert Smith,HOST,f2a86f1a-d4dd-573d-ebdf-ee9025d7a7d5,show,HOST
96a91feb-4804-4b34-9706-62af6481ded1,Daymond John,HOST,0e257742-6de9-3ff0-a36e-04b25aca453c,show-podcast,HOST
d1a37b86-a475-45ad-99f3-fdaf656502d5,Mark Zito,SXM_HOST,f8e65d3d-6ea2-3342-8a33-82697d0cf559,show-podcast,HOST
215c9a48-8089-4e33-95ab-17e757aadf2d,Mack & Jen,SXM_HOST,7ce8dd39-0fe9-4b3b-cbe1-2463327a30e5,show,HOST
88fb440c-fca1-441a-b40d-a94d1258f477,Earthquake,SXM_HOST,c41fcc44-1a07-9b58-32d1-ec9f24a675f2,show,HOST
2c596a47-de16-4038-8e15-ceac438c99f8,Moby,ARTIST,52ea2250-95b0-39b7-b7d7-adf83ead12f1,show-podcast,HOST
5cc4c7f4-feb4-4f50-869e-145a61cf42fd,Adam Schein,SXM_HOST,720d9cf5-7f55-9e04-d015-e54744678ca0,show,HOST
a97a76dc-c93e-4d3b-8a30-5a005e6f543f,Heather Dubrow,HOST,fe8eee42-3e76-31e6-9e54-dda4ced4d1c4,show-podcast,HOST
0c6a22dc-58fe-4c1d-bb36-be5ed4042eb1,Jelly Roll,ARTIST,76ec4e9e-ce08-281e-4282-97bdfc2dea93,show,HOST
7d115605-92c2-4609-89d9-0848bc708fd4,Elle Fanning,GUEST,15c51572-bd10-372a-bbe4-0f214c96e80a,show-podcast,HOST
b4623b5e-4454-4cf6-932b-0a674dc1615a,Charlamagne Tha God,HOST,6d30708e-e286-3b3f-a9d9-16ea887fb80e,show-podcast,HOST
219277bf-f510-405d-ad2f-d361a2813af9,Matt Mira,HOST,f9b2bdf4-f6ca-38fa-8b81-3199339b9856,show-podcast,HOST
973459ad-9cf6-4c56-aa4f-4b90b7f8c63a,Julia Cunningham,SXM_HOST,51c56ea5-8f1a-c538-5761-9e228be7129e,show,HOST
b5be30a5-5106-449a-be0f-9cf7cce6d45c,David Pakman,HOST,092e3aaf-ec89-3c31-88ba-ebb4b77decdd,show-podcast,HOST
abeda02f-c342-400e-8d5a-9a4e8651143a,John Roberts,SXM_HOST,2736fcf2-8af0-42f7-b753-8c5881022273,show,HOST
22cf61b0-906e-4c17-920f-a2d9192ef356,Amy Sedaris,GUEST,7739a34a-94a6-35e0-913e-53950aba3bfa,show-podcast,PERFORMER
fc04435c-0b76-4f93-87f4-c29ba5a2241a,Lord Sear,SXM_HOST,7be70982-2cc5-ef30-b53d-d4e71c4f7a5a,show,HOST
ddcb1738-bd17-4707-92ed-3af7cfa7ebbd,Jonathan Van Ness,HOST,b83a7e0b-e812-3005-bbc2-7149373e2b16,show-podcast,HOST
ba2999bc-070d-4d23-8648-08e81067576e,Willie Nelson,ARTIST,494d78d1-cf8f-c3cc-ddcf-f4f736053a50,show,HOST
e6baa671-ea18-4276-9e8f-aa21faf25b25,Rhett Miller,ARTIST,f559b526-4825-3f05-94ea-c95025a2248c,show-podcast,HOST
0418067a-ca12-4c48-afe9-bbc26107c639,Eric McCormack,HOST,5dea98a5-1763-3ddf-ae6a-cd402b59efc8,show-podcast,HOST
8a784928-8269-4c0b-8468-ccb421239716,Sam Roberts,SXM_HOST,03075d58-0423-b2d2-d6fd-051594c59ebe,show,HOST
96a91feb-4804-4b34-9706-62af6481ded1,Daymond John,HOST,0e257742-6de9-3ff0-a36e-04b25aca453c,show-podcast,HOST
5a8182b2-42c0-4092-b3c9-817ceb3da0a4,Sona Movsesian,SXM_HOST,dda7a483-bb47-3d5f-a075-e4d2d4b58117,show-podcast,HOST
e9ecebce-7928-415e-a4f0-5dadaa453eb1,Kim Ashley,SXM_HOST,0ad7c62c-fa4f-405e-9d4e-253663cdee04,show,HOST
1ddb090b-842b-4470-a282-b3af3ce348fd,Sean Hayes,HOST,a3c08c83-d23a-6df9-f59e-84b0cca9da0a,show,HOST
903576d4-db2a-49e0-acaa-7447f862e098,Zerlina Maxwell,SXM_HOST,7f69a2fc-c429-accd-3673-fd282907b1e0,show,HOST
8a784928-8269-4c0b-8468-ccb421239716,Sam Roberts,SXM_HOST,146f9f61-c592-39ff-8876-f0779a1a9dc3,show-podcast,HOST
ed139028-7a3f-4d0a-99e6-b9c7e22573ec,Tom Papa,ARTIST,969836b6-3a76-636c-f68f-4943b64ed576,show,HOST
ae29d90b-e23f-4ed4-9c32-d1e14dffe306,FINNEAS,ARTIST,e7fdde07-ff28-335b-92f9-2d7109d149ba,show-podcast,HOST
b3b81d50-a73a-47cb-8ea5-f8b3b3839239,Steve Harvey,HOST,ab8d4a3d-d60c-3792-8a9b-7fb3fe99f0ad,show-podcast,HOST
26b2073d-a930-4186-8279-eac68e927568,Drake,ARTIST,b5215834-85a0-6295-e55d-279619d3a645,show,HOST
8967374a-6ad6-4f10-97ac-214586fa3b3d,Owen Thiele,HOST,9730ad35-0772-30f8-a05d-d96202d0014c,show-podcast,PERFORMER
1a0d89c4-cab7-4087-b80b-63897bef70de,Ken Coleman,SXM_HOST,c1e2f27f-8fe0-3f1d-ab2d-3c84056f7e71,show-podcast,HOST
76e4b0cc-6c9b-4f26-92af-a88cea2ab182,Steve Covino,SXM_HOST,71fabafa-4967-ee17-96b5-5d2a372b5544,show,HOST
a5caab89-3fd3-4774-b6eb-86787d847981,Mark Levin,SXM_HOST,1a0bc487-78fb-3a94-8a3b-d173d8a7f396,show-podcast,HOST
36822f76-672f-4559-a033-fbb47f996910,Jesse Watters,HOST,6c5b3983-bc56-38b9-a6ad-8fbb3d957fa9,show-podcast,HOST
403d927c-4fa7-4262-abf2-4405e7b1c66b,Dan Patrick,SXM_HOST,baa2b7e7-de0d-466b-92f3-0c2baf9ba7e7,show,HOST
fc4d8aeb-4352-4790-a475-7de8f9e93ab3,Bob Odenkirk,ARTIST,041e6024-9cd5-38cf-98b4-e500e42b308c,show-podcast,PERFORMER
899bc56d-9326-49d5-943c-00ebe5f5762a,Dave Hill,HOST,d37e5bb0-9e7d-3740-95c7-8528e61fec31,show-podcast,HOST
fd988efa-6654-42f3-80cc-25e0fe7400df,Jimmy Fallon,HOST,c934de69-127c-3018-b6d7-68691bc684ca,show-podcast,HOST
60e83aff-8da9-4a35-b297-f2d024659d36,Dana Perino,HOST,bcc24da9-7a4a-4b5e-946f-e9652d494171,show,HOST
a14a7f49-4d80-418c-a93a-2d13a0b4a0ff,Jimmy Buffett,ARTIST,134f9c19-a6b9-4c9e-b099-cd2e45c072f3,show,HOST
f94af6d7-794c-487d-b9e4-b764240811ee,Rich Davis,SXM_HOST,9bc62478-5232-0064-3fb5-5b8b408a3f51,show,HOST
8ece48bf-d874-4779-8571-b480ec59e465,Alex Cooper,SXM_HOST,fca58fc0-9cc9-a723-caaf-0e0b8a120822,show,HOST
ba2999bc-070d-4d23-8648-08e81067576e,Willie Nelson,ARTIST,44bd913b-9bbd-f47f-4df4-a3d7215e0b55,show,HOST
62470ac9-ce57-4141-8bde-8f007791847c,Jess Cagle,SXM_HOST,f50381d1-4bb3-8417-0f5b-b2d50b075b63,show,HOST
5c1e9c5e-c064-4c81-9875-af91c12a3d23,Sinclair Skinner,SXM_HOST,8585ef4a-452a-209d-6703-797b03bc25df,show,HOST
65db9eb6-6b4f-4385-94cf-a757cda409af,Ayman Mohyeldin,SXM_HOST,e8c753f5-e8aa-30c4-b2f1-5060a73c51f8,show-podcast,HOST
04d7eff9-06ae-4cb4-885e-5ad39d5d48b8,W. Kamau Bell,HOST,6e1b74d3-6222-302b-aff6-36956114af39,show-podcast,HOST
f3d9e8df-385d-454e-88aa-c7cf210687e9,Kamala Harris,GUEST,ba23b7ca-9a48-e84d-9b3a-7d5861d15f8f,show,GUEST
5be334b9-5cf0-4ca7-9059-d4a08a23c909,Grace Helbig,HOST,c7c12a8b-8d36-3452-99cb-4ef34c884f48,show-podcast,HOST
ec8e3eb2-40bf-4068-8b1f-9d7906a86675,Mark Henry,SXM_HOST,9289992c-04e8-1af3-1117-ac26a1a3121e,show,HOST
c399865b-f262-4c4b-b881-865ab4c995bf,Trevor Noah,HOST,0bda60d1-1dfa-3d2d-b46b-6039e5dfbd99,show-podcast,HOST
762c496a-ffab-46d7-801b-180a14634998,Link Lauren,HOST,32b22004-3128-3ee4-85b3-1c17ed79a879,show-podcast,HOST
ac13af4c-a689-45ad-80a6-8b616e3ba1fa,Patti Austin,ARTIST,fed5ef30-d0d3-3c5a-a04e-ace450b6ae19,show-podcast,HOST
5a440b86-f335-4f72-8dab-a2240fa4fe02,Shinedown,ARTIST,9208d50d-2387-2aab-f295-cf2f970ec6fc,show,PERFORMER
8a784928-8269-4c0b-8468-ccb421239716,Sam Roberts,SXM_HOST,4c4b5428-9b30-35d7-9336-23210594f510,show-podcast,HOST
ddbef86c-961c-442b-a53c-d1abdbc773cf,Ryan Sampson,SXM_HOST,250277a3-65bf-059d-645f-609cf2e5e7e6,show,HOST
b146753f-482a-4ea3-8dc2-fb07b4115522,Anderson Cooper,HOST,ea78a273-a275-32a7-b493-d7145971f992,show-podcast,HOST
a14a7f49-4d80-418c-a93a-2d13a0b4a0ff,Jimmy Buffett,ARTIST,84a9c074-84ad-27ed-1042-8a8879f894bc,show,PERFORMER
4d9640d8-35ef-47f7-9fed-fa10d49a4b78,Howard Stern,SXM_HOST,1ca4bdb5-07d9-c036-34c7-184c7217ea50,show,HOST
cb865a68-42dd-4d28-b75e-7b667aa89673,Andy Cohen,SXM_HOST,f17d75a8-40dc-3c04-9596-1641839481e7,show,HOST
a9a56e49-4082-4286-b49e-7bdb2e0137a3,Nikole Hannah-Jones,HOST,3ab7681c-3a71-3760-9fbc-9c9896661634,show-podcast,HOST
04a2b1d3-2186-4172-bee6-38fba295811b,Bill Flanagan,GUEST,c3a1a3d0-46e0-5e7d-d036-90c42309f73c,show,HOST
60e83aff-8da9-4a35-b297-f2d024659d36,Dana Perino,HOST,a9592c8e-a094-4b69-82d4-4bd6109f718a,show,HOST
39401bd8-eeae-4d10-9c0c-b4446151d3ba,Ryan Leaf,SXM_HOST,fb203d33-8157-0005-ccb4-30a6adbc99cb,show,HOST
3090e283-a81e-4552-bdb0-b9d1c7ffbf55,The Sklar Brothers,ARTIST,594d56e4-ddaa-337f-9f79-60bc54ee0acd,show-podcast,HOST
1f229c50-e9bd-4d7f-a16b-025c2b2ecb3e,Robin Quivers,SXM_HOST,9f9cccf9-f3f4-e77e-cedc-7d22a85d2f0a,show,HOST
b0634235-a142-469a-ba04-c80351ad4238,Trey Wingo,SXM_HOST,6ec27ed2-b038-3132-b617-481dba72f895,show-podcast,HOST
316dbc64-d6a6-4fcb-8f47-7719571e18ff,Mike Love,ARTIST,f69ef5d5-d89b-f69c-4b14-7f90ca565671,show,HOST
94eb52ea-f433-41da-8749-e55ce94f78de,Too $hort,SXM_HOST,ed6ae55f-4450-9b64-bca9-b1411b1f07d8,show,HOST
f46b15e7-6e8c-47d4-8258-a211461a3563,Steve Aoki,ARTIST,aa6afd41-9e71-3bfa-40a6-5f7d163cb248,show,HOST
2f91b387-6d23-43b9-bf74-e16ebaefbb71,Peter Frampton,ARTIST,cddcdd58-9b3a-2d75-9169-838cdb4456b3,show,HOST
d28a8331-7b9b-4206-8e5c-0d93ec3328af,Gilbert Gottfried,ARTIST,adc602fc-06e2-2c5d-8d63-6ca0df27e690,show,HOST
04a2b1d3-2186-4172-bee6-38fba295811b,Bill Flanagan,GUEST,5784cc8a-9f76-42a5-ddc0-f951cd8d84a5,show,HOST
5fe6ce30-0656-416c-8219-4b5c4f3ac17d,Eric Church,ARTIST,6a1055c1-1a8c-708f-9962-fdabc5356899,show,HOST
5512ac26-532d-4b3a-95c5-b612b35c24cf,Dave LaGreca,SXM_HOST,87308df5-fa63-90e3-df36-500b8c1757a1,show,HOST
bc029f26-105c-453d-ba74-30d1d2e0d4a8,Richard Blade,SXM_HOST,58a62563-7e46-c196-50b5-f01aa448e6c8,show,HOST
215fc1af-9508-44d0-a2ad-04192de652c2,Megless Griffin,SXM_HOST,ce00f1d6-7b26-47f3-83cd-1ab85b066250,show,HOST
2576058d-8b5c-40c8-b4e4-bde4887d3360,CJ McCollum,HOST,8560350f-e650-31d2-a65d-5cf5e5aac10e,show-podcast,HOST
1a6f37a2-d7cc-472d-b65c-289a5fcd442d,Jason Whitlock,SXM_HOST,1c062d50-e8c6-35c5-91ef-a2e2a5e886dc,show-podcast,HOST
b9139c1e-5e36-4367-9d6c-b5d37163936a,Rev. Al Sharpton,SXM_HOST,38c78273-b891-48f4-ac60-8e5a10076736,show,HOST
cce2b0e0-5874-460e-a09b-b49910224a94,Dave Anthony,HOST,c12fb442-d0c4-38b2-be40-47a763ae0864,show-podcast,HOST
8e9de81d-1f56-47d2-98a5-1167cb9c9a35,Alicia Keys,ARTIST,117f77b4-1335-cb61-333f-abc33c4426b5,show,HOST
49ef4033-09d6-469f-83c4-d4c7ee9f39c2,Leslie Jones,ARTIST,e098c2c1-c09d-3084-8057-646d38133c56,show-podcast,HOST
a9a23ed6-2bf3-486b-85fc-2f9dd822c49f,Guy Raz,SXM_HOST,050ac680-e375-3926-be72-e4d34de2ca27,show-podcast,HOST
a87dd7f8-911f-448d-b6b7-c105c12f9a9d,Queen E,SXM_HOST,e77dd92d-92a6-2a07-ed5b-537bc83797d6,show,HOST
ff536403-8315-4f8c-ac8a-f8b4152b6b0f,Jenna Wortham,HOST,619832a9-e8e6-3287-91c3-a43b4096fc03,show-podcast,HOST
6989a235-e8d9-4644-81a1-73df761f3fc9,Bruce Springsteen,ARTIST,5acd9fe4-04ce-4618-b491-8688731495a3,show,HOST
91f502e4-6bd9-44e0-9da0-bacd07b3ecbe,Bono,ARTIST,be290018-61ef-70c0-65ef-a8908889c0a7,show,HOST
99c4582c-b159-42c6-a265-8c2b84788280,Little Steven,SXM_HOST,2406fc89-2280-4c3b-a20b-af1fbae64dc9,show,HOST
f600f325-d107-4306-82e4-e305f9eac062,Joel Osteen,SXM_HOST,9b9cdc8e-9534-312b-b82e-3b9be4060d77,show-podcast,HOST
9f301f89-a80f-4da8-a827-9715229de828,George Noory,HOST,36939bcb-4dab-381a-bfae-b45c6b8d9a16,show-podcast,HOST
ceb4ae37-1ed0-49c6-8d56-268045af84b5,Jim Florentine,ARTIST,b8601579-99fe-3619-a1f8-db5d7b48fef9,show-podcast,HOST
36279c6e-eed1-4430-b149-5af8189da590,Bill Maher,HOST,40976fc7-8cc8-38c4-afe7-093263ae3ad5,show-podcast,HOST
13ecb14a-7dc1-4125-a665-e24036a138bb,LL COOL J,ARTIST,61d7413a-443e-9116-a0f3-6ca898eb44d1,show,HOST
88fb440c-fca1-441a-b40d-a94d1258f477,Earthquake,SXM_HOST,c41fcc44-1a07-9b58-32d1-ec9f24a675f2,show,HOST
159e4411-a91b-424d-8175-763b8deafb40,Barack Obama,GUEST,1b9f56e5-0af8-d04e-dda8-37204f9003aa,show,GUEST
eb92040a-3515-4493-a6b8-b11878041063,Adam Conover,HOST,e0b05b84-4f53-3f18-9d7d-053a9e80d5fb,show-podcast,HOST
2c7a09d2-504e-4339-9dfe-49a6cedf2ee2,Sequoia Holmes,SXM_HOST,5a6b5de3-9098-a28d-9a74-18e459ff54e3,show,HOST
e9b0672c-66eb-4d02-9d51-047e44a812af,Mike Krzyzewski,SXM_HOST,ba1a1f70-9f9c-4ae3-bcdd-dc8dd68285e9,show,HOST
60e83aff-8da9-4a35-b297-f2d024659d36,Dana Perino,HOST,bcc24da9-7a4a-4b5e-946f-e9652d494171,show,HOST
cb865a68-42dd-4d28-b75e-7b667aa89673,Andy Cohen,SXM_HOST,94333a54-027c-dd2e-7f56-6be63dccc7fa,show,HOST
1bcae0f2-d614-4f97-b1b8-43dd01f867c2,John Mayer,ARTIST,ebdabc3f-b970-8a7d-150a-10d8652dcb96,show,HOST
617331b3-4f87-491d-be8f-701c9aec673c,Woody Harrelson,HOST,dfef0af2-2ffe-3d05-0199-ebe1cf1bbb73,show,HOST
9c81b45d-3e15-4fce-8a45-f9a515ee1bcc,Lisa Ann,SXM_HOST,4289b468-d015-3c2c-8fe3-f0e3e488a4e2,show-podcast,HOST
5b7a85f7-885b-4729-b998-04d8fe2087c2,Erin Burnett,SXM_HOST,218c1094-6ab1-bc56-5aea-927178b06208,show,HOST
3ae5598d-a013-4ab7-93cc-ea6a742a45d1,Madeline Argy,HOST,5fe150bd-9452-307b-a0d7-2b6e306048ed,show-podcast,HOST
